         595791 function calls (592985 primitive calls) in 6.322 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/contextlib.py:440(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/pathlib.py:569(_tail)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/html/parser.py:114(close)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/_core/_exceptions.py:144(RunFinishedError)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/exceptions.py:27(FrameTooLargeError)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/bs4/builder/__init__.py:791(_root_tag_encountered)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/queues.py:234(LifoQueue)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:183(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/functools.py:861(<lambda>)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/hpack/struct.py:35(NeverIndexedHeaderTuple)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/_adapters.py:16(__getattr__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/tasks.py:954(create_eager_task_factory)
        2    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_urlparse.py:447(normalize_path)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/concurrent/futures/_base.py:141(_AcquireFutures)
        4    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_decoders.py:49(decode)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:822(__len__)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/exceptions.py:12(H2Error)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/_markupbase.py:27(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/encodings/idna.py:226(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/events.py:513(SettingsAcknowledged)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h11/_events.py:32(Event)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1276(__init__)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/abc/_streams.py:167(ByteStream)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h11/_writers.py:116(Http10Writer)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/hyperframe/exceptions.py:7(HyperframeError)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/exceptions.py:55(FlowControlError)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_backends/sync.py:187(SyncBackend)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/bs4/builder/__init__.py:765(_initialize_xml_detector)
        2    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h11/_util.py:59(LocalProtocolError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/locks.py:12(_ContextManagerMixin)
        2    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/mixins.py:9(_LoopBoundMixin)
        2    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_sync/connection_pool.py:39(is_queued)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'generator' objects}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/functools.py:741(is_related)
        2    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_sync/connection_pool.py:31(wait_for_connection)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/exceptions.py:21(SendfileNotAvailableError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/_adapters.py:20(TraversableResourcesLoader)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/events.py:532(PriorityUpdated)
        2    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/config.py:42(__init__)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/_core/_exceptions.py:61(BusyResourceError)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h11/_events.py:357(ConnectionClosed)
        2    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/bs4/__init__.py:313(deprecated_argument)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/events.py:42(Event)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h11/_version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/protocols.py:177(SubprocessProtocol)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_client.py:573(_redirect_stream)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:41(_get_sep)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/exceptions.py:137(InvalidBodyLengthError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/_itertools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/zipfile/__init__.py:694(LZMADecompressor)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/cookiejar.py:1147(return_ok_port)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:845(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/exceptions.py:10(CancelledError)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/bs4/element.py:2418(__setitem__)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_models.py:496(Proxy)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/subprocess.py:123(SubprocessError)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/events.py:600(AlternativeServiceAvailable)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/protocols.py:162(DatagramProtocol)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/abc/_streams.py:90(ObjectReceiveStream)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/concurrent/futures/_base.py:45(Error)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_exceptions.py:18(ConnectionNotAvailable)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/_core/_exceptions.py:12(BrokenResourceError)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/exceptions.py:182(DenialOfServiceError)
        1    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/pathlib.py:560(root)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1014(is_package)
        1    0.000    0.000    0.000    0.000 {method 'endswith' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_client.py:445(_build_auth)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h11/_connection.py:51(NEED_DATA)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_backends/base.py:81(AsyncNetworkBackend)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/events.py:667(_Local)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/events.py:183(_HeadersSent)
        2    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_auth.py:38(auth_flow)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/streams/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/exceptions.py:36(FrameDataMissingError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:405(has_header)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/exceptions.py:91(NoSuchStreamError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/encodings/idna.py:261(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_client.py:253(timeout)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_exceptions.py:22(ProxyError)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h11/_state.py:134(CLIENT)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/events.py:566(ConnectionTerminated)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/_core/_exceptions.py:112(IncompleteRead)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:2769(default)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/concurrent/futures/_base.py:49(CancelledError)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/exceptions.py:105(StreamClosedError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/_adapters.py:141(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/base_subprocess.py:281(ReadSubprocessPipeProto)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/abc/_streams.py:81(UnreliableObjectStream)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_exceptions.py:76(ReadError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/exceptions.py:61(BrokenBarrierError)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h11/_util.py:80(RemoteProtocolError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/unix_events.py:809(_UnixSubprocessTransport)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/events.py:734(_RunningLoop)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h11/_connection.py:55(PAUSED)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h11/_state.py:151(SEND_BODY)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/exceptions.py:47(TooManyStreamsError)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/_core/_exceptions.py:19(BrokenWorkerProcess)
        1    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/queues.py:11(QueueEmpty)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/abc/_streams.py:97(ObjectSendStream)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/exceptions.py:81(NoAvailableStreamIDError)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_client.py:329(params)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/_adapters.py:25(__init__)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_client.py:584(_set_timeout)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_sync/http11.py:267(is_available)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/hyperframe/exceptions.py:56(InvalidDataError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/zipfile/__init__.py:43(LargeZipFile)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_exceptions.py:26(UnsupportedProtocol)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/encodings/idna.py:303(StreamReader)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/hyperframe/exceptions.py:36(InvalidPaddingError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/exceptions.py:17(InvalidStateError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/collections/__init__.py:669(update)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/transports.py:148(Transport)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/abc.py:58(TraversalError)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/hpack/exceptions.py:28(InvalidTableIndex)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/encodings/idna.py:300(StreamWriter)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/bs4/builder/__init__.py:274(initialize_soup)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/exceptions.py:165(RFC1122Error)
